"tweet_id","airline_sentiment"
567817476144242688,"negative"
569934076641030144,"negative"
568621033273602048,"negative"
569684565838553088,"negative"
568829494556897280,"negative"
568496820604821504,"neutral"
570293957739081728,"negative"
569959365236690944,"negative"
568126682336534528,"negative"
569645701291843584,"negative"
567848201505476608,"negative"
570000126636216320,"negative"
569723205142880256,"neutral"
568030511530172416,"negative"
569503938690584576,"negative"
570079508797243392,"negative"
569966215621246976,"negative"
569993908324663296,"positive"
568892505829347328,"negative"
569621879633391616,"negative"
569775081636782080,"positive"
569591136534319104,"negative"
569605699308818432,"negative"
569668677731274752,"negative"
570305063052283904,"positive"
570222998919225344,"negative"
569981614543007744,"negative"
568110846057975808,"neutral"
570286882623369216,"negative"
569326785353129984,"negative"
568128236649095168,"neutral"
569618838767181824,"negative"
570301083672813568,"negative"
569667324879511552,"negative"
569959393917149184,"negative"
570174964856266752,"negative"
567788199175786496,"positive"
570242512012451840,"positive"
569745375713558528,"negative"
570294205999939584,"negative"
568885556718907392,"negative"
567747787807526912,"neutral"
569969218306904064,"negative"
569089388350738432,"neutral"
568913819881205760,"negative"
569658725016809472,"negative"
569149949989879808,"negative"
569557763094917120,"negative"
570203789963218944,"negative"
569724682695368704,"negative"
568496664677363712,"negative"
569348268154609664,"positive"
569373258010660864,"negative"
569675178227081216,"negative"
570299252141903872,"negative"
569609621834301440,"negative"
569787232292245504,"negative"
569033988855037952,"negative"
569901072443166720,"negative"
568456844429160448,"negative"
569381443257958400,"negative"
567623209026334720,"negative"
569939156740149248,"negative"
568879046215520256,"negative"
569332086345220096,"negative"
570245996334190592,"negative"
569846302663688192,"negative"
568878244331696128,"neutral"
569937700993818624,"negative"
569625739231948800,"neutral"
569262702301876224,"negative"
568551504505802752,"negative"
569330782537437184,"positive"
568905816973172736,"neutral"
569616335488966656,"negative"
568712938019639296,"neutral"
569683334311366656,"negative"
569604208661409792,"negative"
569617807916322816,"negative"
568938647795314688,"negative"
567849200295124992,"neutral"
569938939122991104,"negative"
569786809028255744,"negative"
569920661642088448,"negative"
569766964895166464,"negative"
569456035930484736,"positive"
569890859526823936,"negative"
569923507263557632,"positive"
570012047917907968,"negative"
568224769872502784,"negative"
568101669809946624,"neutral"
568916446710857728,"negative"
568391878871285760,"negative"
568093957080551424,"neutral"
569639288649883648,"negative"
569532793530785792,"negative"
570187432815013888,"neutral"
568396205270691840,"negative"
569959182729785344,"negative"
570264948548313088,"positive"
569615540089700352,"negative"
569956446487642112,"negative"
569195394065952768,"negative"
569949946146742272,"positive"
568558562810544128,"neutral"
569960904852312064,"negative"
569365278963798016,"negative"
570291934306168832,"neutral"
568206236081995776,"neutral"
568059610969604096,"positive"
570206560439308288,"negative"
568977175149293568,"neutral"
568080133195755520,"negative"
568464798926524416,"positive"
569692012456181760,"negative"
569289573395800064,"negative"
567773933928476672,"negative"
568876836324638720,"neutral"
568853588858023936,"negative"
570222625621831680,"neutral"
569891369390632960,"negative"
568072958821990400,"negative"
568086068135895040,"negative"
568052677881565184,"negative"
569820671234060288,"negative"
569920508923215872,"negative"
569963064495366144,"neutral"
570079549914005504,"negative"
569870252508635136,"negative"
569140808227672064,"negative"
569253311813185536,"positive"
569948507018129408,"negative"
569536910990950400,"negative"
569108013547687936,"positive"
569846882291159040,"negative"
568273152456810496,"negative"
569895344458170368,"negative"
570045393565691904,"positive"
570175669096882176,"negative"
568628159618424832,"neutral"
569854312702201856,"negative"
567731246462033920,"negative"
570079918782095360,"negative"
568456895515607040,"negative"
568924206152306688,"negative"
569832563403051008,"positive"
568832682269888512,"positive"
569226228152053760,"negative"
569537708202307584,"negative"
569727135717281792,"negative"
569647146712113152,"negative"
568132101729443840,"negative"
568875212202078208,"neutral"
569683780593545216,"negative"
569958189862486016,"positive"
569959601011068928,"negative"
569925538946551808,"neutral"
567655489119326208,"negative"
568199730989174784,"neutral"
567869456048865280,"neutral"
569711923148689408,"negative"
569960665827258368,"positive"
570168203470446592,"negative"
570038498566283264,"negative"
570301929580048384,"negative"
569801089022734336,"negative"
570070740566990848,"neutral"
570286565894828032,"negative"
569980365386809344,"negative"
569889964445470720,"negative"
569167658698067968,"negative"
568185323668291584,"negative"
569614009369907200,"negative"
569643354557796352,"negative"
569514430393913344,"negative"
567821166775156736,"negative"
569857157778132992,"negative"
568984515298922496,"negative"
567731485894270976,"negative"
569540668403662848,"negative"
569718492108230656,"negative"
567713338873118720,"positive"
567908764650774528,"negative"
567802570912305152,"negative"
570042963021205504,"negative"
569842553966571520,"neutral"
568225166527991808,"negative"
568805444761681920,"negative"
569602682505138176,"negative"
567875974869680128,"neutral"
569976114124349440,"negative"
567818783616954368,"negative"
568227390566109184,"neutral"
570280755252895744,"negative"
569337170210607104,"neutral"
568087131748503552,"positive"
567765379653849088,"negative"
568676407729131520,"negative"
569953847797530624,"neutral"
569391350879137792,"negative"
568809327298883584,"negative"
568882601261273088,"negative"
569620944160886784,"negative"
569960575792504832,"negative"
568059390135304192,"negative"
569904537739382784,"positive"
569892670367256576,"positive"
568797966489690112,"negative"
568920314073260032,"negative"
569527975252766720,"negative"
568527517910319104,"positive"
568947922731028480,"negative"
569911231705944064,"negative"
569892980712013824,"positive"
570287638084763648,"negative"
569948646717812736,"positive"
569947332135018496,"neutral"
569679450750750720,"negative"
568391392528969728,"positive"
568202482746335232,"negative"
568164374248067072,"negative"
569861557775163392,"neutral"
570295207763316736,"negative"
567875699056467968,"negative"
567919829589442560,"negative"
569918327767879680,"negative"
567734731694157824,"neutral"
569584057270575104,"negative"
567760260598104064,"neutral"
569895618866315264,"negative"
569620432204267520,"negative"
569654749055864832,"negative"
570102708734197760,"negative"
568495601471647744,"neutral"
569984178764308480,"positive"
568167900919382016,"negative"
569969455171813376,"negative"
570057521353764864,"negative"
569653219229630464,"negative"
568805696780824576,"neutral"
568490964173627392,"negative"
568177321724620800,"negative"
568411114448523264,"negative"
568556238012678144,"neutral"
568221088750161920,"negative"
568220464071356416,"neutral"
568189949415170048,"negative"
570065545392861184,"negative"
569940582572945408,"negative"
569528105557053440,"negative"
569990481452539904,"negative"
569533355248766976,"positive"
568100774204600320,"negative"
568533330557186048,"negative"
567801642633162752,"negative"
569595218401439744,"negative"
568944962311626752,"neutral"
567847344307347456,"negative"
568115611814858752,"negative"
569616573905936384,"negative"
569867192445083648,"negative"
569738487269756928,"negative"
569563087964995584,"positive"
568206634758983680,"neutral"
567880664600698880,"positive"
569722876879884288,"negative"
569655113477988352,"negative"
569884285659848704,"negative"
569916152283041792,"negative"
569261077877248000,"negative"
569254571622727680,"negative"
568204029517553664,"neutral"
568817894030741504,"negative"
569908792776892416,"negative"
569876152036290560,"neutral"
568858696198938624,"negative"
567799412538494976,"negative"
569865190822572032,"negative"
570096582546165760,"negative"
568076483664568320,"negative"
569907141596864512,"positive"
568754053083222016,"negative"
569180541662027776,"positive"
567872136745852928,"negative"
568468715819266048,"negative"
570083363169669120,"negative"
567875922906456064,"negative"
567735186881003520,"negative"
569946362126602240,"neutral"
569894983265710080,"positive"
568976065210806272,"negative"
567739553251725312,"neutral"
569386397683073024,"negative"
569713556935077888,"negative"
569669603443519488,"negative"
568763876377907200,"negative"
569948928864600064,"neutral"
570293142257311744,"negative"
570088470171013120,"negative"
569643614113918976,"negative"
569899859995693056,"negative"
569366889719304192,"negative"
568911270566608896,"negative"
569259515398504448,"negative"
568262481698803712,"negative"
570257719334187008,"neutral"
569607706358779904,"negative"
569910583694196736,"negative"
568115829616861184,"neutral"
569891568074797056,"negative"
569940147615113216,"negative"
568845012777111552,"negative"
569897003255083008,"negative"
569854535608311808,"positive"
570266640614498304,"neutral"
569682194236641280,"negative"
570298679250305024,"negative"
567972426027565056,"negative"
569864689452077056,"negative"
568950706008231936,"negative"
568029718173356032,"negative"
569616934225846272,"negative"
568794248654426112,"positive"
570288167242375168,"negative"
568474866753667072,"negative"
569627624617611264,"neutral"
570036463729020928,"neutral"
569589379385008128,"negative"
568760648135544832,"negative"
569660029093203968,"negative"
569570444027822080,"negative"
569618056605016064,"negative"
568731988082999296,"negative"
570256553502068736,"negative"
568810180269494272,"negative"
569937457837273088,"negative"
568604231026003968,"negative"
570044497330987008,"negative"
568128904260685824,"negative"
569616836884619264,"negative"
569658243871608832,"negative"
569957000752140288,"negative"
569459455273897984,"negative"
567786807224705024,"negative"
569463954155700224,"negative"
569698811708370944,"negative"
568460278662193152,"negative"
569681184898162688,"neutral"
569586189776371712,"positive"
569984653920210944,"negative"
567886894761005056,"negative"
569130479690981376,"negative"
568203124760055808,"negative"
569548841361412096,"neutral"
568617016917168128,"neutral"
568135319876468736,"negative"
569885859954229248,"neutral"
569674565074481152,"negative"
568790903776636928,"negative"
569162467051474944,"negative"
568559216912416768,"neutral"
569695553644322816,"negative"
568440527328120832,"negative"
569330337735696384,"negative"
568489124098924544,"negative"
567819711950635008,"negative"
568870342443184128,"negative"
569743891714347008,"negative"
569942569951600640,"negative"
570270728051765248,"negative"
568967313598386176,"negative"
569259449115942912,"positive"
570030083093729280,"negative"
568876769455054848,"negative"
567736870365171712,"negative"
570128633957736448,"negative"
569668488408616960,"negative"
568450017649778688,"positive"
568844078730727424,"negative"
569788087481409536,"negative"
570072031502340096,"negative"
568654382620782592,"negative"
569986783024431104,"negative"
569618538924789760,"negative"
568231913040814080,"negative"
570204972589002752,"negative"
568631189856264192,"positive"
568079676612087808,"negative"
569886288691773440,"negative"
568350913858965504,"positive"
568609999200477184,"negative"
569047438880841728,"negative"
569621991852019712,"negative"
568561877699182592,"negative"
567753872967528448,"negative"
570248035369820160,"negative"
567814010914222080,"negative"
569574074936123392,"negative"
569969045946175488,"negative"
570070483338731520,"negative"
567789749013086208,"negative"
569623948767268864,"negative"
568911099740839936,"neutral"
568442965661761536,"positive"
569911255399596032,"negative"
568171538324840448,"negative"
570256038206824448,"neutral"
567899010045988864,"negative"
568122371854307328,"negative"
570224417445261312,"negative"
569864693998690304,"positive"
569952340612149248,"neutral"
569675498873159680,"negative"
570199974719455232,"negative"
569596502558920704,"negative"
569465299495358464,"negative"
568850967673896960,"negative"
569588816438169600,"negative"
569516852805808128,"negative"
567840923008237568,"neutral"
568884211739971584,"positive"
567734769312882688,"negative"
570265876911403008,"positive"
569909655813500928,"negative"
569547989007646720,"neutral"
568111178708336640,"negative"
570297070998974464,"negative"
567822717665198080,"negative"
569600990430806016,"negative"
569675004482351104,"neutral"
569113328724807680,"neutral"
569942888643227648,"positive"
567871270014025728,"negative"
569996141753802752,"negative"
569559734199721984,"negative"
569592022635585536,"positive"
569650423318982656,"positive"
569521838625312768,"negative"
569298147144556544,"negative"
569878117583622144,"positive"
569690626293305344,"neutral"
569771711408644096,"positive"
569212558952960000,"negative"
568496861797076992,"negative"
569164871465439232,"negative"
568853412617560064,"positive"
569961785509478400,"neutral"
569428333500375040,"negative"
568951819969232896,"negative"
569380122194636800,"negative"
569864878007001088,"positive"
569705870830874624,"negative"
569113910776881152,"positive"
570034112863608832,"negative"
567717552290136064,"negative"
569291509305970688,"negative"
569923825179054080,"neutral"
570261977332731904,"negative"
570047059878936576,"neutral"
569598614235942912,"neutral"
570050691173101568,"neutral"
570115366023770112,"positive"
568289529561518080,"negative"
568949250152734720,"negative"
569995513623408640,"negative"
570006301968867328,"positive"
569506823818117120,"neutral"
569838260077228032,"negative"
569497031322030080,"negative"
569416236171456512,"negative"
567880908528832512,"positive"
569379756673597440,"negative"
569585203666161664,"negative"
569556860652675072,"neutral"
570073969690169344,"negative"
569659364530728960,"negative"
567780486978609152,"positive"
568218887973703680,"negative"
567862754557759488,"neutral"
569883383930621952,"positive"
569845041440677888,"negative"
569684138304741376,"negative"
570179158594220032,"negative"
569328931905642496,"negative"
569616551239917568,"negative"
569952282277773312,"negative"
569611341394264064,"negative"
568055034296049664,"negative"
568422622922469376,"negative"
570289557205327872,"negative"
569668883147137024,"negative"
569311644934807552,"negative"
569148485519462400,"negative"
570115243747074048,"negative"
569363354428567552,"negative"
568198336651649024,"negative"
569937119411462144,"negative"
568458157703499776,"negative"
568500854082420736,"negative"
569842758967386112,"negative"
569669795559432192,"negative"
570055700790931456,"negative"
569935592651411456,"neutral"
570258822297579520,"neutral"
568769786890424320,"negative"
568903082765000704,"positive"
568973348840943616,"positive"
569143915405651968,"negative"
569661662648610816,"neutral"
570196428364111872,"negative"
568541894076026880,"neutral"
569538770808266752,"negative"
568953095423705088,"positive"
569881463233097728,"negative"
567845382102859776,"negative"
569580648505020416,"negative"
567799968279560192,"negative"
569843359029850112,"negative"
569341439148236800,"negative"
568433610765815808,"negative"
569519007965061120,"negative"
569300431412850688,"negative"
568662525530628096,"negative"
569727223990775808,"negative"
567778403755900928,"neutral"
568828240204333056,"negative"
569249933271965696,"negative"
569962709057298432,"negative"
568162054206435328,"neutral"
570100438487314432,"negative"
569329378061979648,"negative"
568821070767255552,"negative"
568474189818146816,"negative"
568240029413163008,"negative"
568085308727808000,"negative"
570260735294607360,"negative"
569893516609847296,"negative"
570114300888678400,"negative"
569656756764217344,"negative"
569985685723209728,"negative"
569877658286186496,"negative"
569942094766325760,"negative"
570048851295383552,"negative"
570097432383651840,"negative"
569733547843457024,"negative"
569258009320419328,"negative"
569867947130421248,"negative"
569171631756546048,"negative"
567731546661326848,"negative"
568268831228964864,"negative"
570244388175130624,"negative"
567729700110602240,"neutral"
569116934379323392,"positive"
568760283864416256,"negative"
569720394782875648,"negative"
569164614921019392,"neutral"
568835810532794368,"negative"
570084200235335680,"negative"
568483338257895424,"negative"
569799325175275520,"positive"
570210411926016000,"neutral"
568271522332192768,"negative"
568808318560550912,"positive"
568657247896788992,"negative"
569198999904886784,"negative"
567909106553483264,"positive"
569949655905263616,"negative"
568931575980814336,"negative"
570088404156698624,"negative"
567892179953262592,"negative"
569697236982104064,"neutral"
569912710848057344,"negative"
569020255441264640,"neutral"
568650439639437312,"positive"
569719741906075648,"negative"
569967045544005632,"negative"
568094172508336128,"positive"
567895077189627904,"negative"
568801535662166016,"negative"
570145106415771648,"positive"
569842758967386112,"negative"
569683041578192896,"negative"
570300177367633920,"negative"
569884616649269248,"neutral"
568610311487561728,"positive"
570017458742030336,"negative"
567750645462360064,"negative"
568625258351063040,"negative"
568935917341286400,"negative"
570248991704788992,"negative"
570018278946394112,"neutral"
569802676914909184,"negative"
570285320085880832,"negative"
567828425278283776,"negative"
568571242627903488,"neutral"
569938487920566272,"negative"
569856081180160000,"negative"
570033778300620800,"negative"
569605359406485504,"negative"
568528082841112576,"negative"
569472029717610496,"negative"
567688411289755648,"negative"
570054105789550592,"positive"
568701051903336448,"negative"
569724918016839680,"negative"
568843439107919872,"negative"
568219901359460352,"negative"
570032300265578496,"neutral"
569862271968669696,"negative"
567982055503622144,"negative"
568207228412542976,"negative"
568130768788185088,"negative"
568041225174953984,"positive"
569274195332325376,"negative"
569645502729457664,"negative"
568468959663489024,"positive"
568814251311288320,"positive"
569594386066984960,"neutral"
570192183766196224,"negative"
568075934609346560,"negative"
567753757702647808,"neutral"
568034808598810624,"negative"
569626388610859008,"negative"
569985288992264192,"negative"
569862827227402240,"positive"
568473686178717696,"neutral"
569188792541818880,"negative"
569538135916351488,"positive"
568443892569235456,"positive"
569626849183035392,"negative"
567744381432516608,"negative"
568183509577125888,"negative"
568654300802473984,"positive"
569666202634743808,"positive"
569249554236878848,"negative"
568631249989988352,"neutral"
569631824101683200,"neutral"
570234625848696832,"neutral"
568604830291222528,"neutral"
569728440758181888,"negative"
567804700951855104,"positive"
569721419849797632,"negative"
568442711910576128,"neutral"
567588278875213824,"negative"
569470268474683392,"negative"
569651459152859136,"negative"
568808470536962048,"negative"
568695647202717696,"negative"
569613897516380160,"negative"
567854782678982656,"neutral"
569188938012880896,"negative"
569017002439761920,"neutral"
569871411843461120,"negative"
568087744078954496,"negative"
568152035767554048,"neutral"
568269127992913920,"negative"
569343070849740800,"negative"
569988849608364032,"negative"
567969159927205888,"negative"
568153823581216768,"neutral"
570281731510571008,"negative"
567802602738708480,"negative"
569938319024332800,"negative"
569939281084583936,"neutral"
569724257879502848,"negative"
569746542275354624,"neutral"
568447937929289728,"negative"
570302358242115584,"positive"
568781450146787328,"neutral"
567811428779868160,"neutral"
570299388670701568,"negative"
569332961813753856,"negative"
568716618794209280,"negative"
568599168949886976,"negative"
570292976603295744,"negative"
569857801725440000,"negative"
569343003476819968,"neutral"
570129843594997760,"negative"
568481985221537792,"neutral"
570006917927575552,"neutral"
570296986827694080,"negative"
569923394990419968,"neutral"
570245656972894208,"positive"
568356065428918272,"negative"
570021682569555968,"negative"
569766140332937216,"negative"
568803598638796800,"positive"
569943306613886976,"negative"
568768874037915648,"neutral"
570119247982137344,"negative"
568192010789777408,"positive"
569868055502696448,"positive"
568104397869350912,"positive"
568604690767872000,"positive"
570305647759265792,"negative"
568667108252319744,"negative"
568403209766744064,"negative"
569847066555498496,"negative"
569646934031343616,"negative"
570192452486889472,"negative"
570020147827752960,"negative"
569853969469734912,"negative"
570306423818723328,"negative"
569604469324967936,"neutral"
569627946459275264,"positive"
568874435907682304,"negative"
568127152450871296,"negative"
568462805235597312,"negative"
569969952654028800,"neutral"
569221440794271744,"positive"
568947313676148736,"negative"
569954475433201664,"negative"
569675774627848192,"negative"
569948398545039360,"negative"
568858239372103680,"positive"
570015715530395648,"negative"
570301130888122368,"neutral"
568957173692108800,"negative"
569587813856841728,"negative"
569318947729887232,"negative"
567800930683609088,"positive"
568812675175591936,"negative"
569153669867945984,"negative"
570252986372329472,"negative"
568483773467262976,"positive"
570099762709581824,"negative"
569496017210462208,"negative"
569993176636739584,"negative"
569987511830904832,"positive"
567791059393335296,"negative"
568457681855340544,"negative"
568216196132302848,"negative"
567806884191944704,"positive"
569644310045417472,"neutral"
569176969872605184,"negative"
568966274887389184,"negative"
567725588937728000,"negative"
569865838892691456,"negative"
569624788244828160,"negative"
569333972452265984,"negative"
569892199690678272,"negative"
569821862873726976,"negative"
568781140217049088,"neutral"
568982505551851520,"positive"
569552552297041920,"positive"
569504928810414080,"negative"
569233440463155200,"neutral"
568094839063089152,"negative"
568798264943902720,"neutral"
568968141814046720,"neutral"
568623037962039296,"negative"
569170903948500992,"negative"
568644388001337344,"neutral"
569560151100821504,"negative"
567735204656066560,"negative"
570270777121103872,"negative"
569740739912949760,"negative"
569143996422995968,"negative"
569668015047839744,"negative"
567744571124482048,"negative"
568482672789622784,"negative"
570178966725767168,"negative"
567765716527771648,"negative"
569759291839803392,"neutral"
569357122527469568,"neutral"
569948686228295680,"neutral"
569757363797757952,"negative"
569336246474022912,"neutral"
569604176960827392,"negative"
569772867774230528,"negative"
568267732556255232,"neutral"
569392471966388224,"negative"
567758927111401472,"negative"
569628922431873024,"negative"
568392783922372608,"negative"
569769747019128832,"neutral"
569667688743763968,"neutral"
569713993532600320,"neutral"
570003828658950144,"negative"
569927035524681728,"neutral"
569626389944659968,"negative"
568189945308786688,"positive"
568873474392854528,"negative"
569837650984751104,"negative"
569888954863890432,"negative"
569235825680105472,"negative"
569627200133197824,"negative"
568094199586938880,"neutral"
568446450700558336,"positive"
569978748780421120,"negative"
568177152924860416,"negative"
569304100048912384,"negative"
570299331707854848,"neutral"
568078149231067136,"neutral"
568202855166967808,"positive"
570239688755302400,"negative"
567837218628362240,"neutral"
569870837815205888,"negative"
569628970267705344,"neutral"
569233434423353344,"neutral"
569839807787958272,"negative"
568454051144339456,"negative"
567905855653421056,"negative"
568174975028465664,"negative"
568132204712370176,"neutral"
569895516139421696,"negative"
570226164146397184,"negative"
567907430069329920,"positive"
568611276026351616,"negative"
567728229340172288,"negative"
569884951207813120,"negative"
569238439373234176,"neutral"
568644931792687104,"negative"
569947001456070656,"negative"
568670498646700032,"negative"
569310635986546688,"negative"
569094744615157760,"negative"
570252885809868800,"negative"
569989551051177984,"neutral"
569272738826694656,"negative"
569606513859305472,"negative"
568469155709624320,"negative"
569887584861749248,"negative"
568643357108531200,"negative"
569769288174870528,"negative"
568785504004497408,"positive"
568775265406611456,"negative"
569748501342478336,"negative"
570303383782989824,"negative"
569658322732756992,"negative"
569618489788346368,"negative"
568496176116457472,"neutral"
568800389903962112,"negative"
568077199162658816,"negative"
567845165781532672,"positive"
570014299625787392,"negative"
568902419972694016,"negative"
569577959440257024,"negative"
569986246648442880,"negative"
570306867878072320,"negative"
568050777744379904,"neutral"
570101817041747968,"negative"
569138500626292736,"negative"
569571763744452608,"negative"
568542896539873280,"neutral"
568663147189415936,"neutral"
569143215405674496,"neutral"
568017128286261248,"negative"
569393239700013056,"neutral"
568482925177651200,"negative"
567763837055954944,"positive"
568797557914148864,"positive"
569600462661554176,"negative"
570269272502607872,"negative"
569008601009762304,"negative"
569251080598478848,"negative"
568970614238617600,"negative"
569282692014977024,"negative"
568929851379478528,"negative"
569527721916796928,"negative"
567730833998757888,"negative"
567740053967736832,"positive"
567867311744380928,"negative"
570192546367975424,"negative"
568174802059464704,"negative"
568786745715757056,"negative"
567690417265975296,"negative"
570238052943208448,"negative"
569677287551049728,"negative"
570198506222194688,"neutral"
570047938401071104,"negative"
569688822180503552,"negative"
569520425312632832,"negative"
569921757647212544,"negative"
569943785905332224,"neutral"
568569646389067776,"negative"
569743079491547136,"negative"
568885499986874368,"neutral"
570300325917270016,"negative"
568024504057913344,"neutral"
568823136600371200,"negative"
570007003659149312,"negative"
569216055018704896,"negative"
568833409138745344,"negative"
569911218942517248,"neutral"
568559061668507648,"neutral"
570015223408668672,"positive"
569293499968950272,"negative"
569532711787892736,"negative"
569759131143262208,"negative"
569619557360381952,"negative"
569907564156035072,"negative"
568925181848227840,"neutral"
569951253666656256,"negative"
569863349737021440,"positive"
569574961158815744,"neutral"
569337916125798400,"negative"
568217681838641152,"negative"
569903056403505152,"negative"
568976322032087040,"negative"
570257429486706688,"negative"
570060776301424640,"negative"
569106746486222848,"negative"
569096740676222976,"negative"
568868127364096000,"neutral"
569628521666117632,"negative"
568806267940048896,"negative"
568352500748849152,"negative"
569846023553720320,"negative"
567750529620697088,"negative"
568848068977799168,"negative"
570019459244691456,"negative"
569876553196285952,"negative"
570273710210469888,"positive"
570250566573674496,"neutral"
569671435309809664,"positive"
568409651466899456,"neutral"
569599978722746368,"negative"
568426870963712000,"positive"
569716908787933184,"negative"
569185842876571648,"negative"
570307390752608256,"positive"
568935475815292928,"negative"
569181890998964224,"negative"
569667787829809152,"neutral"
569873664612704256,"neutral"
568151905165316096,"neutral"
569588464896876544,"negative"
570279036582109184,"positive"
569968117037707264,"neutral"
570288445156941824,"neutral"
570026514923675648,"negative"
569621883282280448,"positive"
570307434113310720,"negative"
569883910735159296,"negative"
568854401802051584,"negative"
568482353254928384,"negative"
569876015834484736,"negative"
569889846472409088,"neutral"
569580805036453888,"positive"
568974096161234944,"positive"
569316487447621632,"positive"
569176007225188352,"negative"
568774320773849088,"negative"
569893554753040384,"negative"
568127465224323072,"positive"
567878239156338688,"positive"
569661464509861888,"negative"
568438759466934272,"neutral"
570096448571731968,"positive"
568435926503976960,"neutral"
568081558625759232,"negative"
569703263467126784,"negative"
568490703476682752,"negative"
568082817562898432,"positive"
568499629043687424,"neutral"
569715065202577408,"negative"
569948966873370624,"neutral"
569533394025099264,"negative"
569235954789015552,"negative"
569079375296999424,"negative"
569910528279228416,"negative"
569541336224927744,"negative"
569506137013420032,"negative"
570239272575315968,"neutral"
568059376474439680,"negative"
569596357381644288,"negative"
569912753479147520,"negative"
568249421877653504,"negative"
568672436977168384,"negative"
568846061307084800,"positive"
570056533356224512,"negative"
569686478046887936,"negative"
5.69651277917e+17,"negative"
568100000418250752,"negative"
568430681367453696,"negative"
570253859412529152,"negative"
568913643779203072,"neutral"
569695286907551744,"negative"
568826215089475584,"negative"
569059097632337920,"negative"
569229572123680768,"neutral"
568141110217805824,"negative"
568623603496792064,"negative"
570188684881821696,"negative"
570221178658418688,"neutral"
567722330340986880,"neutral"
568405095060099072,"positive"
569445528225718272,"negative"
568841631585021952,"negative"
569662418898579456,"negative"
568265355115814912,"positive"
568781359331844096,"neutral"
570308064185880576,"negative"
570038882294607872,"negative"
569725892324253696,"negative"
569959737246109696,"negative"
570027321178099712,"negative"
568168661732724736,"positive"
568496673237929984,"negative"
569700922248581120,"negative"
567796413880397824,"neutral"
570253919697244160,"negative"
568245429491654656,"negative"
570056874583654400,"negative"
570235413224427520,"positive"
568448300325605376,"neutral"
569962873209937920,"positive"
569655603783708672,"negative"
569646857632096256,"neutral"
569594855556452352,"negative"
570205370649604096,"negative"
569589123218079744,"negative"
569625053916061696,"positive"
568882182686707712,"positive"
569912094272782336,"positive"
570047946932101120,"negative"
569550487474712576,"negative"
569868201720287232,"negative"
569760118591467520,"negative"
570264550458695680,"neutral"
568096554638159872,"negative"
568630879246901248,"neutral"
569542052259766272,"negative"
567807278964023296,"neutral"
569674725623926784,"negative"
568907615809503232,"neutral"
568996205910466560,"negative"
569210501059604480,"neutral"
569967632868188160,"negative"
569652564544761856,"negative"
569983373378252800,"negative"
570217918195220480,"positive"
569632550873915392,"negative"
568973634087165952,"negative"
569346721173655552,"negative"
569698963428925440,"negative"
570017101097934848,"negative"
569780060523261952,"negative"
567801645795643392,"negative"
569213197485514752,"negative"
569222494952886272,"positive"
570272018840428544,"negative"
569887742479486976,"negative"
569826411206316032,"negative"
568115571788808192,"positive"
567840122454052864,"negative"
569903197835407360,"negative"
569620873394696192,"negative"
568946758404808704,"negative"
569648671870099456,"negative"
568138258108051456,"neutral"
568438645591384064,"negative"
568145883679875072,"neutral"
569925614100189184,"negative"
569684864141824000,"negative"
569304030847090688,"negative"
569737603617943552,"negative"
568796240319639552,"neutral"
569348678911021056,"negative"
570305365159632896,"positive"
569641319712169984,"negative"
568468409471492096,"positive"
568413746726457344,"negative"
568166195758829568,"negative"
568460512553353216,"neutral"
568238725626355712,"negative"
569814010398273536,"negative"
570259388872695808,"negative"
569665976062644224,"negative"
568457761366781952,"neutral"
568677157569826816,"negative"
569619545893306368,"negative"
569284604567228416,"positive"
568173585484771328,"neutral"
567875552377450496,"negative"
567760664752824320,"negative"
570159133795741696,"neutral"
570091109675769856,"negative"
569151232738095104,"negative"
567787583138230272,"positive"
568272139075387392,"negative"
569222424236916736,"negative"
570081411715059712,"negative"
569626882053787648,"negative"
569190357344358400,"negative"
569632618460753920,"negative"
568973797262372864,"negative"
569877197093097472,"negative"
569989330057342976,"negative"
569974710915571712,"negative"
568560914779078656,"negative"
570276196405125120,"negative"
569223653952323584,"negative"
568454304488673280,"negative"
569988479540695040,"negative"
568388037484220416,"negative"
569903366647586816,"negative"
568784615877574656,"neutral"
568158459553714176,"negative"
568538034947297280,"positive"
569371393294344192,"negative"
567727292739092480,"neutral"
569374522157207552,"negative"
570047733236695040,"negative"
567729696662511616,"positive"
570241830757007360,"negative"
568637070207422464,"negative"
568057812322021376,"neutral"
568527292135133184,"negative"
568789565483454464,"negative"
568481017876623360,"negative"
568108100827217920,"positive"
569186566247051264,"negative"
570277667519332352,"negative"
569905122047758336,"negative"
569920090440916992,"negative"
570280436796166144,"positive"
567735943424397312,"negative"
568880036234682368,"negative"
568144357230026752,"neutral"
567855926486667264,"negative"
569890192338735104,"negative"
569287433008754688,"positive"
569671468369338368,"negative"
569755053159874560,"neutral"
570232477618442240,"negative"
567906248852533248,"negative"
569592626300751872,"negative"
570008958691364864,"negative"
569617777075625984,"neutral"
568689188377403392,"neutral"
5.70033429817e+17,"negative"
569934782643224576,"negative"
570076113453518848,"negative"
569879696093126656,"negative"
570271209822294016,"negative"
567724943375626240,"negative"
569016065600008192,"negative"
569631742631354368,"negative"
569200619430420480,"neutral"
570269035998408704,"negative"
570123304498917376,"negative"
568088650430468096,"negative"
569021768788090880,"negative"
567814641918832640,"negative"
568081281910587392,"negative"
569538992980566016,"negative"
